status_date_key,customer_id,customer_status,churn_reason,competitor_name
20251123,C1000385,Active,Low Usage,
20251123,C1000386,Active,Better Competitor Offer,Jio
20251123,C1000387,Active,,BSNL
20251123,C1000388,Active,,
20251123,C1000389,Churned,,BSNL
20251123,C1000390,Active,Low Usage,Airtel
20251123,C1000391,Active,Low Usage,Vi
20251123,C1000392,Active,Better Competitor Offer,BSNL
20251123,C1000393,Active,Network Issue,Jio
20251123,C1000394,Active,Price Too High,Vi
20251123,C1000395,Active,Network Issue,Airtel
20251123,C1000396,Active,Network Issue,Airtel
20251123,C1000397,Active,Price Too High,BSNL
20251123,C1000398,Active,Network Issue,Jio
20251123,C1000399,Active,,
20251123,C1000400,Active,Low Usage,Vi
20251123,C1000401,Active,Network Issue,Vi
20251123,C1000402,Active,Network Issue,Airtel
20251123,C1000403,Active,Low Usage,Jio
20251123,C1000404,Active,Low Usage,Vi
20251123,C1000405,Active,,Vi
20251123,C1000406,Churned,,Jio
20251123,C1000407,Active,,Airtel
20251123,C1000408,Active,Price Too High,BSNL
20251123,C1000409,Active,Price Too High,Vi
20251123,C1000410,Active,Low Usage,Vi
20251123,C1000411,Active,Price Too High,Jio
20251123,C1000412,Active,Low Usage,Vi
20251123,C1000413,Active,Better Competitor Offer,BSNL
20251123,C1000414,Active,Low Usage,Airtel
20251123,C1000415,Active,Price Too High,Jio
20251123,C1000416,Active,Better Competitor Offer,Jio
20251123,C1000417,Active,Better Competitor Offer,Airtel
20251123,C1000418,Active,,Vi
20251123,C1000419,Active,Price Too High,Jio
20251123,C1000420,Active,,Airtel
20251123,C1000421,Active,Low Usage,Vi
20251123,C1000422,Active,Low Usage,Jio
20251123,C1000423,Active,Low Usage,Jio
20251123,C1000424,Active,Better Competitor Offer,Vi
20251123,C1000425,Active,Network Issue,Vi
20251123,C1000426,Active,Network Issue,Vi
20251123,C1000427,Active,,Vi
20251123,C1000428,Active,Low Usage,Vi
20251123,C1000429,Active,Network Issue,BSNL
20251123,C1000430,Active,Better Competitor Offer,BSNL
20251123,C1000431,Active,Price Too High,BSNL
20251123,C1000432,Active,Network Issue,Vi
20251123,C1000433,Active,Better Competitor Offer,
20251123,C1000434,Active,Price Too High,Jio
20251123,C1000435,Active,Network Issue,Jio
20251123,C1000436,Active,Price Too High,BSNL
20251123,C1000437,Active,Better Competitor Offer,BSNL
20251123,C1000438,Churned,Network Issue,BSNL
20251123,C1000439,Active,Price Too High,
20251123,C1000440,Active,Price Too High,Airtel
20251123,C1000441,Active,Network Issue,
20251123,C1000442,Active,Network Issue,Jio
20251123,C1000443,Active,Network Issue,
20251123,C1000444,Active,Network Issue,Vi
20251123,C1000445,Active,Low Usage,Jio
20251123,C1000446,Active,Price Too High,Vi
20251123,C1000447,Active,Network Issue,Jio
20251123,C1000448,Active,Network Issue,Jio
20251123,C1000449,Active,Price Too High,Jio
20251123,C1000450,Active,Low Usage,Jio
20251123,C1000451,Active,Price Too High,BSNL
20251123,C1000452,Churned,Network Issue,Airtel
20251123,C1000453,Active,Price Too High,
20251123,C1000454,Suspended,Better Competitor Offer,Airtel
20251123,C1000455,Active,Network Issue,BSNL
20251123,C1000456,Active,Better Competitor Offer,
20251123,C1000457,Active,Price Too High,Jio
20251123,C1000458,Active,Network Issue,Jio
20251123,C1000459,Active,Better Competitor Offer,Airtel
20251123,C1000460,Active,Low Usage,
20251123,C1000461,Active,Better Competitor Offer,BSNL
20251123,C1000462,Active,Price Too High,Airtel
20251123,C1000463,Active,Better Competitor Offer,Jio
20251123,C1000464,Active,Price Too High,BSNL
20251123,C1000465,Active,Low Usage,Vi
20251123,C1000466,Active,Better Competitor Offer,Jio
20251123,C1000467,Active,Network Issue,BSNL
20251123,C1000468,Active,Better Competitor Offer,
20251123,C1000469,Suspended,Better Competitor Offer,Jio
20251123,C1000470,Active,Price Too High,Jio
20251123,C1000471,Active,,BSNL
20251123,C1000472,Active,Low Usage,Vi
20251123,C1000473,Active,Network Issue,
20251123,C1000474,Active,,
20251123,C1000475,Active,Price Too High,Jio
20251123,C1000476,Suspended,Low Usage,Vi
20251123,C1000477,Active,Low Usage,Vi
20251123,C1000478,Active,Better Competitor Offer,Jio
20251123,C1000479,Active,Price Too High,Jio
20251123,C1000480,Active,,Vi
20251123,C1000481,Active,Network Issue,Airtel
20251123,C1000482,Active,Price Too High,Airtel
20251123,C1000483,Active,Price Too High,Jio
20251123,C1000484,Active,,Vi
20251123,C1000485,Active,,Airtel
20251123,C1000486,Active,Network Issue,
20251123,C1000487,Active,,Airtel
20251123,C1000488,Active,Price Too High,
20251123,C1000489,Active,,Airtel
20251123,C1000490,Active,Better Competitor Offer,Vi
20251123,C1000491,Active,Network Issue,Jio
20251123,C1000492,Active,Network Issue,BSNL
20251123,C1000493,Active,Network Issue,BSNL
20251123,C1000494,Suspended,Network Issue,BSNL
20251123,C1000495,Active,Low Usage,Vi
20251123,C1000496,Active,Network Issue,Airtel
20251123,C1000497,Active,,Vi
20251123,C1000498,Active,Better Competitor Offer,
20251123,C1000499,Active,Better Competitor Offer,Vi
20251123,C1000500,Suspended,Network Issue,
20251123,C1000501,Active,,Airtel
20251123,C1000502,Active,Better Competitor Offer,BSNL
20251123,C1000503,Active,,Vi
20251123,C1000504,Active,,BSNL
20251123,C1000505,Active,Network Issue,Vi
20251123,C1000506,Active,Network Issue,Airtel
20251123,C1000507,Active,Low Usage,Vi
20251123,C1000508,Active,,
20251123,C1000509,Active,Better Competitor Offer,Airtel
20251123,C1000510,Active,Price Too High,
20251123,C1000511,Active,Better Competitor Offer,Jio
20251123,C1000512,Active,Price Too High,Jio
20251123,C1000513,Active,Network Issue,Airtel
20251123,C1000514,Active,Price Too High,BSNL
20251123,C1000515,Active,Network Issue,Jio
20251123,C1000516,Active,Price Too High,Vi
20251123,C1000517,Active,,Airtel
20251123,C1000518,Suspended,Low Usage,Jio
20251123,C1000519,Active,,Jio
20251123,C1000520,Active,Low Usage,Jio
20251123,C1000521,Active,Price Too High,Airtel
20251123,C1000522,Active,Low Usage,Airtel
20251123,C1000523,Active,,Jio
20251123,C1000524,Active,,
20251123,C1000525,Active,Better Competitor Offer,BSNL
20251123,C1000526,Active,Network Issue,Airtel
20251123,C1000527,Active,Network Issue,Airtel
20251123,C1000528,Active,Network Issue,Jio
20251123,C1000529,Active,,Vi
20251123,C1000530,Active,Price Too High,
20251123,C1000531,Active,,
20251123,C1000532,Active,Price Too High,Jio
20251123,C1000533,Active,Better Competitor Offer,Jio
20251123,C1000534,Active,Network Issue,
20251123,C1000535,Active,Network Issue,Jio
20251123,C1000536,Active,Price Too High,Vi
20251123,C1000537,Active,Better Competitor Offer,Jio
20251123,C1000538,Active,Network Issue,BSNL
20251123,C1000539,Active,Low Usage,Jio
20251123,C1000540,Active,Price Too High,Vi
20251123,C1000541,Active,Low Usage,Jio
20251123,C1000542,Active,Network Issue,Jio
20251123,C1000543,Active,Better Competitor Offer,Airtel
20251123,C1000544,Active,Price Too High,Jio
20251123,C1000545,Active,Low Usage,Jio
20251123,C1000546,Active,Price Too High,Jio
20251123,C1000547,Active,Better Competitor Offer,Jio
20251123,C1000548,Active,,
20251123,C1000549,Active,Network Issue,Airtel
20251123,C1000550,Active,Network Issue,
20251123,C1000551,Active,Low Usage,Airtel
20251123,C1000552,Churned,Better Competitor Offer,Jio
20251123,C1000553,Active,Price Too High,Vi
20251123,C1000554,Active,Price Too High,Jio
20251123,C1000555,Active,Network Issue,Vi
20251123,C1000556,Suspended,Network Issue,Jio
20251123,C1000557,Active,Price Too High,Vi
20251123,C1000558,Active,Low Usage,
20251123,C1000559,Active,Price Too High,
20251123,C1000560,Active,Better Competitor Offer,Airtel
20251123,C1000561,Active,,Airtel
20251123,C1000562,Active,Price Too High,Jio
20251123,C1000563,Active,Low Usage,BSNL
20251123,C1000564,Active,,
20251123,C1000565,Active,Network Issue,Airtel
20251123,C1000566,Active,Price Too High,BSNL
20251123,C1000567,Active,,BSNL
20251123,C1000568,Active,,BSNL
20251123,C1000569,Active,Network Issue,BSNL
20251123,C1000570,Active,Network Issue,Jio
20251123,C1000571,Active,Price Too High,BSNL
20251123,C1000572,Active,Price Too High,Jio
20251123,C1000573,Active,Price Too High,Vi
20251123,C1000574,Active,Better Competitor Offer,Jio
20251123,C1000575,Active,,
20251123,C1000576,Active,Price Too High,BSNL
20251123,C1000577,Active,Low Usage,Vi
20251123,C1000578,Active,Network Issue,Jio
20251123,C1000579,Active,Network Issue,BSNL
20251123,C1000580,Active,Better Competitor Offer,
20251123,C1000581,Active,Network Issue,Vi
20251123,C1000582,Active,Price Too High,
20251123,C1000583,Active,,Jio
20251123,C1000584,Active,Network Issue,Vi
20251123,C1000585,Active,Low Usage,Airtel
20251123,C1000586,Active,Price Too High,Jio
20251123,C1000587,Active,Network Issue,Vi
20251123,C1000588,Active,Better Competitor Offer,BSNL
20251123,C1000589,Active,Low Usage,Jio
20251123,C1000590,Active,Price Too High,BSNL
20251123,C1000591,Active,Better Competitor Offer,Jio
20251123,C1000592,Active,,Vi
20251123,C1000593,Active,Low Usage,BSNL
20251123,C1000594,Active,Network Issue,Jio
20251123,C1000595,Active,Low Usage,Vi
20251123,C1000596,Active,Better Competitor Offer,Airtel
20251123,C1000597,Active,Low Usage,Vi
20251123,C1000598,Active,Price Too High,Airtel
20251123,C1000599,Active,Network Issue,Jio
20251123,C1000600,Active,Better Competitor Offer,Jio
20251123,C1000601,Active,Price Too High,
20251123,C1000602,Active,Better Competitor Offer,Jio
20251123,C1000603,Active,,Jio
20251123,C1000604,Active,,Jio
20251123,C1000605,Active,Price Too High,Jio
20251123,C1000606,Active,Price Too High,Jio
20251123,C1000607,Active,Better Competitor Offer,Jio
20251123,C1000608,Active,Better Competitor Offer,Jio
20251123,C1000609,Active,,Jio
20251123,C1000610,Active,Better Competitor Offer,Jio
20251123,C1000611,Active,Price Too High,Jio
20251123,C1000612,Active,Better Competitor Offer,Airtel
20251123,C1000613,Active,Better Competitor Offer,Vi
20251123,C1000614,Active,Better Competitor Offer,Vi
20251123,C1000615,Active,Better Competitor Offer,Vi
20251123,C1000616,Active,Network Issue,Airtel
20251123,C1000617,Active,Network Issue,Vi
20251123,C1000618,Active,Price Too High,
20251123,C1000619,Active,Price Too High,Vi
20251123,C1000620,Active,Network Issue,Jio
20251123,C1000621,Active,Low Usage,Vi
20251123,C1000622,Active,Price Too High,Airtel
20251123,C1000623,Active,,Airtel
20251123,C1000624,Active,Network Issue,Vi
20251123,C1000625,Active,Network Issue,Vi
20251123,C1000626,Active,Price Too High,Jio
20251123,C1000627,Active,Network Issue,Airtel
20251123,C1000628,Active,,BSNL
20251123,C1000629,Active,Network Issue,Airtel
20251123,C1000630,Active,Price Too High,Jio
20251123,C1000631,Active,,BSNL
20251123,C1000632,Active,Price Too High,
20251123,C1000633,Active,Network Issue,
20251123,C1000634,Active,Price Too High,Airtel
20251123,C1000635,Active,Price Too High,Airtel
20251123,C1000636,Active,Network Issue,Vi
20251123,C1000637,Active,Price Too High,Vi
20251123,C1000638,Active,Low Usage,Vi
20251123,C1000639,Active,,Jio
20251123,C1000640,Active,Network Issue,BSNL
20251123,C1000641,Active,Network Issue,BSNL
20251123,C1000642,Active,Price Too High,Airtel
20251123,C1000643,Active,Better Competitor Offer,Jio
20251123,C1000644,Active,Price Too High,Vi
20251123,C1000645,Active,Low Usage,Airtel
20251123,C1000646,Active,Low Usage,Vi
20251123,C1000647,Active,Network Issue,Airtel
20251123,C1000648,Active,Better Competitor Offer,Jio
20251123,C1000649,Active,Network Issue,
20251123,C1000650,Active,Price Too High,Vi
20251123,C1000651,Active,Network Issue,Jio
20251123,C1000652,Active,Network Issue,Vi
20251123,C1000653,Active,Better Competitor Offer,BSNL
20251123,C1000654,Active,Better Competitor Offer,Jio
20251123,C1000655,Active,Network Issue,
20251123,C1000656,Active,,Airtel
20251123,C1000657,Active,Price Too High,
20251123,C1000658,Active,Network Issue,Jio
20251123,C1000659,Active,Network Issue,Vi
20251123,C1000660,Active,Better Competitor Offer,Airtel
20251123,C1000661,Active,,
20251123,C1000662,Active,Better Competitor Offer,Airtel
20251123,C1000663,Active,,Jio
20251123,C1000664,Active,Price Too High,BSNL
20251123,C1000665,Active,Price Too High,Jio
20251123,C1000666,Active,Better Competitor Offer,
20251123,C1000667,Active,Better Competitor Offer,Jio
20251123,C1000668,Active,Price Too High,Vi
20251123,C1000669,Active,,Vi
20251123,C1000670,Active,Network Issue,Airtel
20251123,C1000671,Active,Price Too High,BSNL
20251123,C1000672,Active,Better Competitor Offer,Vi
20251123,C1000673,Active,Better Competitor Offer,Airtel
20251123,C1000674,,Price Too High,Airtel
20251123,C1000675,Active,Price Too High,Jio
20251123,C1000676,Active,Price Too High,Vi
20251123,C1000677,Active,Better Competitor Offer,Airtel
20251123,C1000678,Active,Low Usage,Airtel
20251123,C1000679,Active,Low Usage,
20251123,C1000680,Active,Price Too High,Jio
20251123,C1000681,Active,,
20251123,C1000682,Active,Low Usage,
20251123,C1000683,Active,Price Too High,BSNL
20251123,C1000684,Active,Network Issue,Jio
20251123,C1000685,Active,Price Too High,
20251123,C1000686,Active,Price Too High,Jio
20251123,C1000687,Active,,Airtel
20251123,C1000688,Active,Low Usage,
20251123,C1000689,Active,,Airtel
20251123,C1000690,Active,Price Too High,Vi
20251123,C1000691,Active,Better Competitor Offer,Airtel
20251123,C1000692,Active,Price Too High,Airtel
20251123,C1000693,Active,Network Issue,Vi
20251123,C1000694,Active,Better Competitor Offer,
20251123,C1000695,Active,Network Issue,Jio
20251123,C1000696,Active,Better Competitor Offer,Jio
20251123,C1000697,Active,Better Competitor Offer,Jio
20251123,C1000698,Active,Low Usage,Jio
20251123,C1000699,Active,Network Issue,Jio
20251123,C1000700,Active,Low Usage,Jio
20251123,C1000701,Active,,Vi
20251123,C1000702,Active,,Jio
20251123,C1000703,Active,Low Usage,Airtel
20251123,C1000704,Active,Better Competitor Offer,Jio
20251123,C1000705,Active,Price Too High,
20251123,C1000706,Active,Low Usage,Airtel
20251123,C1000707,Active,Low Usage,Jio
20251123,C1000708,Active,Better Competitor Offer,BSNL
20251123,C1000709,Active,Low Usage,Airtel
20251123,C1000710,Active,Price Too High,BSNL
20251123,C1000711,Active,Network Issue,Airtel
20251123,C1000712,Active,Better Competitor Offer,Airtel
20251123,C1000713,Active,Price Too High,Airtel
20251123,C1000714,Active,Price Too High,Vi
20251123,C1000715,Active,Network Issue,Airtel
20251123,C1000716,Active,Price Too High,Airtel
20251123,C1000717,Active,Low Usage,Vi
20251123,C1000718,Active,Better Competitor Offer,Airtel
20251123,C1000719,Active,Network Issue,Vi
20251123,C1000720,Active,Price Too High,Vi
20251123,C1000721,Active,Price Too High,Vi
20251123,C1000722,Active,Price Too High,Airtel
20251123,C1000723,Active,Price Too High,Jio
20251123,C1000724,Active,,BSNL
20251123,C1000725,Active,Network Issue,
20251123,C1000726,Active,Better Competitor Offer,Vi
20251123,C1000727,Active,,Airtel
20251123,C1000728,Active,,Vi
20251123,C1000729,Active,Network Issue,Vi
20251123,C1000730,Active,Better Competitor Offer,
20251123,C1000731,Active,Network Issue,Jio
20251123,C1000732,Active,Price Too High,Jio
20251123,C1000733,Active,Network Issue,
20251123,C1000734,Active,Low Usage,Airtel
20251123,C1000735,Active,Network Issue,Vi
20251123,C1000736,Active,Better Competitor Offer,BSNL
20251123,C1000737,Active,Better Competitor Offer,Vi
20251123,C1000738,Active,,Vi
20251123,C1000739,Active,Better Competitor Offer,Airtel
20251123,C1000740,Active,Price Too High,Vi
20251123,C1000741,Active,Network Issue,Vi
20251123,C1000742,Active,Network Issue,
20251123,C1000743,Active,Low Usage,Jio
20251123,C1000744,Active,Better Competitor Offer,Jio
20251123,C1000745,Active,Better Competitor Offer,Airtel
20251123,C1000746,Active,Network Issue,Vi
20251123,C1000747,Active,Low Usage,Airtel
20251123,C1000748,Active,Better Competitor Offer,Jio
20251123,C1000749,Active,,Jio
20251123,C1000750,Active,Better Competitor Offer,BSNL
20251123,C1000751,Active,Price Too High,Airtel
20251123,C1000752,Active,Price Too High,Airtel
20251123,C1000753,Active,Network Issue,Airtel
20251123,C1000754,Active,Low Usage,Jio
20251123,C1000755,Active,Low Usage,Airtel
20251123,C1000756,Active,Network Issue,BSNL
20251123,C1000757,Active,Network Issue,Vi
20251123,C1000758,Active,Network Issue,BSNL
20251123,C1000759,Active,,Airtel
20251123,C1000760,Active,Network Issue,Airtel
20251123,C1000761,Active,Price Too High,BSNL
20251123,C1000762,Active,Price Too High,Jio
20251123,C1000763,Active,Price Too High,Vi
20251123,C1000764,Active,Low Usage,
20251123,C1000765,Active,,Jio
20251123,C1000766,Active,Network Issue,Jio
20251123,C1000767,Active,Better Competitor Offer,Airtel
20251123,C1000768,Active,Price Too High,Jio
20251123,C1000769,Active,,
20251123,C1000770,Active,Price Too High,Jio
20251123,C1000771,Active,Network Issue,Airtel
20251123,C1000772,Active,Better Competitor Offer,
20251123,C1000773,Active,Network Issue,Jio
20251123,C1000774,Active,Network Issue,
20251123,C1000775,Active,Better Competitor Offer,Jio
20251123,C1000776,Suspended,Low Usage,
20251123,C1000777,Active,Price Too High,Airtel
20251123,C1000778,Active,Better Competitor Offer,Jio
20251123,C1000779,Active,Better Competitor Offer,Airtel
20251123,C1000780,Active,Better Competitor Offer,Airtel
20251123,C1000781,Active,Better Competitor Offer,Jio
20251123,C1000782,Active,Better Competitor Offer,Airtel
20251123,C1000783,Active,Network Issue,Vi
20251123,C1000784,Active,Price Too High,BSNL
20251123,C1000785,Active,Price Too High,BSNL
20251123,C1000786,Active,Price Too High,BSNL
20251123,C1000787,Active,Low Usage,Jio
20251123,C1000788,Active,Price Too High,Airtel
20251123,C1000789,Suspended,Network Issue,Jio
20251123,C1000790,Active,Price Too High,Jio
20251123,C1000791,Active,Network Issue,Vi
20251123,C1000792,Active,Low Usage,BSNL
20251123,C1000793,Active,Price Too High,BSNL
20251123,C1000794,Active,Low Usage,
20251123,C1000795,Active,Price Too High,Vi
20251123,C1000796,Active,,
20251123,C1000797,Suspended,,Airtel
20251123,C1000798,Active,Better Competitor Offer,
20251123,C1000799,Active,,Jio
20251123,C1000800,Active,Better Competitor Offer,Jio
20251123,C1000801,Active,,Vi
20251123,C1000802,Active,Low Usage,Jio
20251123,C1000803,Active,,Jio
20251123,C1000804,Active,Better Competitor Offer,Jio
20251123,C1000805,Active,Low Usage,BSNL
20251123,C1000806,Active,Better Competitor Offer,
20251123,C1000807,Active,Price Too High,Airtel
20251123,C1000808,Active,Price Too High,
20251123,C1000809,Active,,BSNL
20251123,C1000810,Active,Network Issue,Jio
20251123,C1000811,Active,Better Competitor Offer,Vi
20251123,C1000812,Active,Price Too High,
20251123,C1000813,Active,Price Too High,BSNL
20251123,C1000814,Active,,Airtel
20251123,C1000815,Active,,Airtel
20251123,C1000816,Active,Better Competitor Offer,BSNL
20251123,C1000817,Active,Price Too High,Airtel
20251123,C1000818,Active,Price Too High,Jio
20251123,C1000819,Active,Price Too High,Airtel
20251123,C1000820,Active,Price Too High,Vi
20251123,C1000821,Active,Network Issue,Jio
20251123,C1000822,Active,Better Competitor Offer,Vi
20251123,C1000823,Active,Price Too High,Vi
20251123,C1000824,Active,Better Competitor Offer,Jio
20251123,C1000825,Active,Price Too High,Airtel
20251123,C1000826,Active,Price Too High,
20251123,C1000827,Active,Network Issue,Vi
20251123,C1000828,Suspended,,BSNL
20251123,C1000829,Active,Better Competitor Offer,Airtel
20251123,C1000830,Active,Network Issue,Jio
20251123,C1000831,Active,Better Competitor Offer,Vi
20251123,C1000832,Active,,BSNL
20251123,C1000833,Active,Low Usage,Jio
20251123,C1000834,Active,Low Usage,Jio
20251123,C1000835,Active,Network Issue,Airtel
20251123,C1000836,Active,Better Competitor Offer,Airtel
20251123,C1000837,Active,Low Usage,
20251123,C1000838,Active,Better Competitor Offer,Jio
20251123,C1000839,Active,,Airtel
20251123,C1000840,Active,Price Too High,BSNL
20251123,C1000841,Active,Network Issue,Vi
20251123,C1000842,Active,,Vi
20251123,C1000843,Active,Better Competitor Offer,Vi
20251123,C1000844,Active,Network Issue,Jio
20251123,C1000845,Active,Price Too High,
20251123,C1000846,Active,,Jio
20251123,C1000847,Active,Network Issue,Jio
20251123,C1000848,Active,Network Issue,Airtel
20251123,C1000849,Active,Price Too High,Vi
20251123,C1000850,Active,,Jio
20251123,C1000851,Active,,Jio
20251123,C1000852,Active,Better Competitor Offer,Jio
20251123,C1000853,Active,Better Competitor Offer,Jio
20251123,C1000854,Active,Price Too High,Jio
20251123,C1000855,Active,Network Issue,Airtel
20251123,C1000856,Active,Low Usage,Jio
20251123,C1000857,Active,Network Issue,Airtel
20251123,C1000858,Active,Price Too High,Airtel
20251123,C1000859,Active,Better Competitor Offer,Vi
20251123,C1000860,Active,Network Issue,Jio
20251123,C1000861,Active,Better Competitor Offer,Airtel
20251123,C1000862,Active,Better Competitor Offer,BSNL
20251123,C1000863,Active,Low Usage,
20251123,C1000864,Active,Network Issue,Vi
20251123,C1000865,Active,Price Too High,Airtel
20251123,C1000866,Active,Better Competitor Offer,Vi
20251123,C1000867,Active,,Airtel
20251123,C1000868,Active,Network Issue,Jio
20251123,C1000869,Active,,Airtel
20251123,C1000870,Active,Low Usage,
20251123,C1000871,Active,Low Usage,Vi
20251123,C1000872,Active,Network Issue,Jio
20251123,C1000873,Active,Price Too High,
20251123,C1000874,Active,Network Issue,Airtel
20251123,C1000875,Active,Price Too High,Airtel
20251123,C1000876,Active,,Vi
20251123,C1000877,Active,Network Issue,Vi
20251123,C1000878,Active,Better Competitor Offer,Jio
20251123,C1000879,Active,Network Issue,Airtel
20251123,C1000880,Active,Low Usage,Airtel
20251123,C1000881,Active,Network Issue,Vi
20251123,C1000882,Active,Network Issue,Jio
20251123,C1000883,Active,Price Too High,BSNL
20251123,C1000884,Active,Low Usage,Jio
20251123,C1000885,Active,Network Issue,Airtel
20251123,C1000886,Active,Network Issue,Airtel
20251123,C1000887,Active,Network Issue,
20251123,C1000888,Active,,Vi
20251123,C1000889,Active,Better Competitor Offer,BSNL
20251123,C1000890,Active,Low Usage,Vi
20251123,C1000891,Active,Better Competitor Offer,
20251123,C1000892,Active,Network Issue,Jio
20251123,C1000893,Active,Better Competitor Offer,Vi
20251123,C1000894,Active,Network Issue,BSNL
20251123,C1000895,Active,Price Too High,Vi
20251123,C1000896,Active,Better Competitor Offer,
20251123,C1000897,Active,Better Competitor Offer,Vi
20251123,C1000898,Active,Network Issue,BSNL
20251123,C1000899,Active,Network Issue,Jio
20251123,C1000900,Active,Low Usage,Jio
20251123,C1000901,Active,Low Usage,Airtel
20251123,C1000902,Active,Network Issue,
20251123,C1000903,Active,Network Issue,Airtel
20251123,C1000904,Active,,Vi
20251123,C1000905,Active,Low Usage,Airtel
20251123,C1000906,Active,,BSNL
20251123,C1000907,Active,Price Too High,Jio
20251123,C1000908,Active,Price Too High,Vi
20251123,C1000909,Active,Network Issue,Vi
20251123,C1000910,Active,Better Competitor Offer,Airtel
20251123,C1000911,Active,Network Issue,Vi
20251123,C1000912,Active,Network Issue,Jio
20251123,C1000913,Active,Network Issue,BSNL
20251123,C1000914,Active,Better Competitor Offer,Airtel
20251123,C1000915,Active,Price Too High,BSNL
20251123,C1000916,Active,Better Competitor Offer,Airtel
20251123,C1000917,Active,,Jio
20251123,C1000918,Active,Low Usage,Airtel
20251123,C1000919,Active,Price Too High,BSNL
20251123,C1000920,Active,,Vi
20251123,C1000921,Active,Price Too High,Airtel
20251123,C1000922,Active,Network Issue,
20251123,C1000923,Active,,Airtel
20251123,C1000924,Active,Network Issue,Airtel
20251123,C1000925,Active,Better Competitor Offer,Jio
20251123,C1000926,Active,Price Too High,Jio
20251123,C1000927,Active,Better Competitor Offer,Airtel
20251123,C1000928,Active,Better Competitor Offer,Jio
20251123,C1000929,Active,Network Issue,Airtel
20251123,C1000930,Active,Better Competitor Offer,
20251123,C1000931,Active,Low Usage,Airtel
20251123,C1000932,Active,Price Too High,Airtel
20251123,C1000933,Active,Price Too High,Jio
20251123,C1000934,Active,Price Too High,Jio
20251123,C1000935,Active,Low Usage,Jio
20251123,C1000936,Active,Low Usage,Vi
20251123,C1000937,Active,,Vi
20251123,C1000938,Active,Network Issue,Jio
20251123,C1000939,Suspended,Network Issue,Airtel
20251123,C1000940,Active,Network Issue,Vi
20251123,C1000941,Active,Network Issue,BSNL
20251123,C1000942,Active,Better Competitor Offer,Airtel
20251123,C1000943,Active,,Jio
20251123,C1000944,Active,Price Too High,Vi
20251123,C1000945,Active,,Airtel
20251123,C1000946,Active,Network Issue,
20251123,C1000947,Active,,Jio
20251123,C1000948,Active,Network Issue,BSNL
20251123,C1000949,Active,,Jio
20251123,C1000950,Active,Network Issue,Vi
20251123,C1000951,Active,,Jio
20251123,C1000952,Active,Network Issue,Jio
20251123,C1000953,Active,Price Too High,Vi
20251123,C1000954,Active,Price Too High,Airtel
20251123,C1000955,Active,Price Too High,Airtel
20251123,C1000956,Active,Better Competitor Offer,Vi
20251123,C1000957,Active,,Airtel
20251123,C1000958,Active,Better Competitor Offer,Vi
20251123,C1000959,Active,Low Usage,Jio
20251123,C1000960,Active,Network Issue,Vi
20251123,C1000961,Active,Better Competitor Offer,Vi
20251123,C1000962,Active,Price Too High,Airtel
20251123,C1000963,Active,,Jio
20251123,C1000964,Active,Price Too High,Jio
20251123,C1000965,Active,Better Competitor Offer,Jio
20251123,C1000966,Active,Network Issue,Jio
20251123,C1000967,Active,Price Too High,
20251123,C1000968,Active,Price Too High,
20251123,C1000969,Active,Price Too High,Airtel
20251123,C1000970,Active,Price Too High,Jio
20251123,C1000971,Active,Network Issue,
20251123,C1000972,Active,Low Usage,Vi
20251123,C1000973,Active,Network Issue,Jio
20251123,C1000974,Active,,Airtel
20251123,C1000975,Active,Network Issue,Vi
20251123,C1000976,Active,Network Issue,Jio
20251123,C1000977,Active,Better Competitor Offer,Jio
20251123,C1000978,Active,Better Competitor Offer,Airtel
20251123,C1000979,Active,Price Too High,Jio
20251123,C1000980,Active,Better Competitor Offer,Jio
20251123,C1000981,Active,Price Too High,Jio
20251123,C1000982,Active,Better Competitor Offer,
20251123,C1000983,Active,Better Competitor Offer,BSNL
20251123,C1000984,Churned,Price Too High,Airtel
20251123,C1000985,Active,Low Usage,Airtel
20251123,C1000986,Active,Low Usage,Vi
20251123,C1000987,Active,Price Too High,Airtel
20251123,C1000988,Active,Low Usage,Jio
20251123,C1000989,Active,,Vi
20251123,C1000990,Active,Better Competitor Offer,Jio
20251123,C1000991,Active,Network Issue,Airtel
20251123,C1000992,Active,,
20251123,C1000993,Active,Network Issue,Jio
20251123,C1000994,Active,Network Issue,Vi
20251123,C1000995,Active,Price Too High,Jio
20251123,C1000996,Active,Low Usage,
20251123,C1000997,Active,,Vi
20251123,C1000998,Active,Better Competitor Offer,
20251123,C1000999,Active,,Vi
20251123,C1001000,Active,Network Issue,Jio
20251123,C1001001,Active,Network Issue,
20251123,C1001002,Active,Better Competitor Offer,Vi
20251123,C1001003,Active,,Vi
20251123,C1001004,Active,Better Competitor Offer,Airtel
20251123,C1001005,Active,Network Issue,Jio
20251123,C1001006,Active,Network Issue,Airtel
20251123,C1001007,Active,Network Issue,Airtel
20251123,C1001008,Active,Price Too High,
20251123,C1001009,Active,Network Issue,Jio
20251123,C1001010,Active,,Airtel
20251123,C1001011,Active,Better Competitor Offer,BSNL
20251123,C1001012,Active,Better Competitor Offer,Jio
20251123,C1001013,Active,Network Issue,Jio
20251123,C1001014,Active,Network Issue,Jio
20251123,C1001015,Active,Better Competitor Offer,Vi
20251123,C1001016,Active,,Airtel
20251123,C1001017,Active,Better Competitor Offer,
20251123,C1001018,Active,,Vi
